STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geoid_n
"06","001","405100","06001405100","4051",Census Tract 4051,G5020,S,"1256531","0","+37.8114250","-122.2322365",6001405100.00000000000
"06","001","404900","06001404900","4049",Census Tract 4049,G5020,S,"1011185","0","+37.8041422","-122.2215059",6001404900.00000000000
"06","037","980003","06037980003","9800.03",Census Tract 9800.03,G5020,S,"191999251","1178374","+34.8098547","-117.9667802",6037980003.00000000000
"06","037","980007","06037980007","9800.07",Census Tract 9800.07,G5020,S,"2401374","303692","+33.7665067","-118.1007304",6037980007.00000000000
"06","037","980009","06037980009","9800.09",Census Tract 9800.09,G5020,S,"20912227","356888","+34.1276072","-118.2963873",6037980009.00000095367
"06","037","296901","06037296901","2969.01",Census Tract 2969.01,G5020,S,"617328","0","+33.7301628","-118.2945655",6037296901.00000000000
"06","037","123902","06037123902","1239.02",Census Tract 1239.02,G5020,S,"664412","0","+34.1758783","-118.3922288",6037123902.00000000000
"06","037","134522","06037134522","1345.22",Census Tract 1345.22,G5020,S,"615306","0","+34.2046744","-118.6017183",6037134522.00000000000
"06","037","192001","06037192001","1920.01",Census Tract 1920.01,G5020,S,"530779","0","+34.0852271","-118.3472967",6037192000.99999904633
"06","037","211122","06037211122","2111.22",Census Tract 2111.22,G5020,S,"365553","0","+34.0726794","-118.2892234",6037211122.00000000000
"06","037","104822","06037104822","1048.22",Census Tract 1048.22,G5020,S,"604352","0","+34.2458703","-118.4209447",6037104821.99999904633
"06","059","063808","06059063808","638.08",Census Tract 638.08,G5020,S,"735860","0","+33.6552422","-117.9255685",6059063808.00000000000
"06","059","062645","06059062645","626.45",Census Tract 626.45,G5020,S,"5536309","219026","+33.6147651","-117.8389605",6059062645.00000000000
"06","059","088702","06059088702","887.02",Census Tract 887.02,G5020,S,"1413868","0","+33.7703805","-117.9579741",6059088702.00000000000
"06","097","151602","06097151602","1516.02",Census Tract 1516.02,G5020,S,"33111462","228016","+38.4218634","-122.5985465",6097151602.00000000000
"06","097","150607","06097150607","1506.07",Census Tract 1506.07,G5020,S,"11093822","0","+38.2766586","-122.6437522",6097150607.00000000000
"06","097","150610","06097150610","1506.10",Census Tract 1506.10,G5020,S,"1349444","0","+38.2654848","-122.6401777",6097150610.00000000000
"06","097","153809","06097153809","1538.09",Census Tract 1538.09,G5020,S,"4088670","0","+38.5331527","-122.7812918",6097153809.00000000000
"06","097","153104","06097153104","1531.04",Census Tract 1531.04,G5020,S,"1711348","0","+38.4288774","-122.7274638",6097153104.00000000000
"06","001","405401","06001405401","4054.01",Census Tract 4054.01,G5020,S,"313930","0","+37.7965384","-122.2494562",6001405401.00000000000
"06","013","302010","06013302010","3020.10",Census Tract 3020.10,G5020,S,"6923414","0","+37.9836752","-121.7306322",6013302010.00000000000
"06","065","043822","06065043822","438.22",Census Tract 438.22,G5020,S,"110076446","148268","+33.9237216","-117.0690434",6065043822.00000000000
"06","065","043823","06065043823","438.23",Census Tract 438.23,G5020,S,"37680891","515429","+33.9802041","-117.0778252",6065043823.00000000000
"06","065","044517","06065044517","445.17",Census Tract 445.17,G5020,S,"7915177","0","+33.9822916","-116.5360206",6065044517.00000000000
"06","065","044520","06065044520","445.20",Census Tract 445.20,G5020,S,"138692102","0","+33.8530222","-116.3795881",6065044520.00000000000
"06","065","044606","06065044606","446.06",Census Tract 446.06,G5020,S,"38817521","2256410","+33.8736418","-116.6237071",6065044606.00000000000
"06","065","045121","06065045121","451.21",Census Tract 451.21,G5020,S,"9759683","75551","+33.6884660","-116.2827123",6065045120.99999904633
"06","037","650604","06037650604","6506.04",Census Tract 6506.04,G5020,S,"515410","0","+33.8403645","-118.3491229",6037650604.00000000000
"06","037","901210","06037901210","9012.10",Census Tract 9012.10,G5020,S,"22657357","422408","+34.6789981","-118.3864277",6037901210.00000000000
"06","037","910101","06037910101","9101.01",Census Tract 9101.01,G5020,S,"61013009","267845","+34.6056671","-118.0270881",6037910101.00000095367
"06","037","269602","06037269602","2696.02",Census Tract 2696.02,G5020,S,"290591","0","+34.0432688","-118.3844820",6037269601.99999904633
"06","037","271901","06037271901","2719.01",Census Tract 2719.01,G5020,S,"637161","21017","+34.0131825","-118.4231336",6037271901.00000000000
"06","037","302003","06037302003","3020.03",Census Tract 3020.03,G5020,S,"237181","0","+34.1487828","-118.2439771",6037302003.00000000000
"06","037","115103","06037115103","1151.03",Census Tract 1151.03,G5020,S,"1518651","0","+34.2438279","-118.5274503",6037115103.00000000000
"06","037","125401","06037125401","1254.01",Census Tract 1254.01,G5020,S,"397783","0","+34.1626066","-118.3743046",6037125401.00000000000
"06","037","127605","06037127605","1276.05",Census Tract 1276.05,G5020,S,"644917","3699","+34.1897270","-118.4847378",6037127605.00000000000
"06","037","400404","06037400404","4004.04",Census Tract 4004.04,G5020,S,"15823866","330968","+34.1533991","-117.8290128",6037400404.00000000000
"06","113","010402","06113010402","104.02",Census Tract 104.02,G5020,S,"19259386","1350478","+38.5075686","-121.5653106",6113010401.99999904633
"06","007","001703","06007001703","17.03",Census Tract 17.03,G5020,S,"3830135","1351","+39.8262662","-121.6019972",6007001703.00000000000
"06","037","117102","06037117102","1171.02",Census Tract 1171.02,G5020,S,"1032683","6067","+34.2481946","-118.4598237",6037117102.00000000000
"06","037","119341","06037119341","1193.41",Census Tract 1193.41,G5020,S,"326387","0","+34.2371667","-118.4458757",6037119340.99999904633
"06","037","120106","06037120106","1201.06",Census Tract 1201.06,G5020,S,"205874","415","+34.2231020","-118.4563804",6037120106.00000000000
"06","037","122121","06037122121","1221.21",Census Tract 1221.21,G5020,S,"411960","0","+34.2142143","-118.3705556",6037122121.00000000000
"06","037","124204","06037124204","1242.04",Census Tract 1242.04,G5020,S,"324351","0","+34.1739725","-118.3746553",6037124204.00000000000
"06","007","001704","06007001704","17.04",Census Tract 17.04,G5020,S,"325483024","3681154","+39.9601080","-121.5013525",6007001704.00000000000
"06","007","002601","06007002601","26.01",Census Tract 26.01,G5020,S,"20082980","38288","+39.4867836","-121.4581641",6007002601.00000095367
"06","007","002602","06007002602","26.02",Census Tract 26.02,G5020,S,"18244928","7521121","+39.5272273","-121.4667585",6007002602.00000000000
"06","007","003002","06007003002","30.02",Census Tract 30.02,G5020,S,"16689827","294750","+39.4770740","-121.5601305",6007003002.00000000000
"06","007","003501","06007003501","35.01",Census Tract 35.01,G5020,S,"29807297","0","+39.3792483","-121.7370059",6007003500.99999904633
"06","007","003700","06007003700","37",Census Tract 37,G5020,S,"106790827","18646084","+39.5164559","-121.6460664",6007003700.00000095367
"06","073","017813","06073017813","178.13",Census Tract 178.13,G5020,S,"4725274","2140970","+33.1137970","-117.3220158",6073017813.00000095367
"06","073","990100","06073990100","9901",Census Tract 9901,G5020,S,"0","659396026","+32.9297194","-117.3297174",6073990100.00000000000
"06","073","017054","06073017054","170.54",Census Tract 170.54,G5020,S,"6725972","0","+32.9895326","-117.0459040",6073017054.00000095367
"06","073","017053","06073017053","170.53",Census Tract 170.53,G5020,S,"5315385","0","+33.0012075","-117.0315378",6073017053.00000000000
"06","001","451703","06001451703","4517.03",Census Tract 4517.03,G5020,S,"1704816","0","+37.6672948","-121.8009991",6001451703.00000000000
"06","001","990000","06001990000","9900",Census Tract 9900,G5020,S,"0","139280192","+37.6836979","-122.2281492",6001990000.00000000000
"06","013","355117","06013355117","3551.17",Census Tract 3551.17,G5020,S,"7870553","0","+37.7460385","-121.8968391",6013355116.99999904633
"06","085","503329","06085503329","5033.29",Census Tract 5033.29,G5020,S,"1173802","0","+37.3115069","-121.7792598",6085503329.00000000000
"06","085","512032","06085512032","5120.32",Census Tract 5120.32,G5020,S,"2916441","0","+37.2327987","-121.7823587",6085512032.00000095367
"06","085","512033","06085512033","5120.33",Census Tract 5120.33,G5020,S,"3946021","0","+37.2389613","-121.7965053",6085512033.00000000000
"06","085","511916","06085511916","5119.16",Census Tract 5119.16,G5020,S,"1834523","0","+37.2367224","-121.8966886",6085511916.00000000000
"06","001","442302","06001442302","4423.02",Census Tract 4423.02,G5020,S,"963012","0","+37.5362999","-121.9600524",6001442302.00000000000
"06","001","406602","06001406602","4066.02",Census Tract 4066.02,G5020,S,"414724","0","+37.7964782","-122.2143072",6001406602.00000095367
"06","001","407101","06001407101","4071.01",Census Tract 4071.01,G5020,S,"370838","0","+37.7831287","-122.2143966",6001407101.00000000000
"06","001","407102","06001407102","4071.02",Census Tract 4071.02,G5020,S,"660863","0","+37.7807761","-122.2102385",6001407102.00000000000
"06","001","432501","06001432501","4325.01",Census Tract 4325.01,G5020,S,"1362361","0","+37.7167162","-122.1661481",6001432501.00000000000
"06","065","045222","06065045222","452.22",Census Tract 452.22,G5020,S,"7874004","0","+33.7259738","-116.1809846",6065045222.00000000000
"06","065","045228","06065045228","452.28",Census Tract 452.28,G5020,S,"107416074","0","+33.8022017","-116.2439847",6065045228.00000000000
"06","065","045609","06065045609","456.09",Census Tract 456.09,G5020,S,"91054801","0","+33.6447996","-116.1520685",6065045609.00000095367
"06","065","046900","06065046900","469",Census Tract 469,G5020,S,"9859912792","266083","+33.7785595","-115.3687419",6065046900.00000095367
"06","065","047202","06065047202","472.02",Census Tract 472.02,G5020,S,"41274586","0","+33.9067800","-116.3494734",6065047201.99999904633
"06","065","045125","06065045125","451.25",Census Tract 451.25,G5020,S,"86430771","170652","+33.6569608","-116.3457042",6065045125.00000000000
"06","065","048100","06065048100","481",Census Tract 481,G5020,S,"65246226","0","+33.8152937","-117.5881926",6065048100.00000000000
"06","065","049700","06065049700","497",Census Tract 497,G5020,S,"81982574","93978","+33.5245415","-117.2442319",6065049700.00000000000
"06","065","050300","06065050300","503",Census Tract 503,G5020,S,"12027720","0","+33.5863884","-117.1520110",6065050300.00000000000
"06","065","050600","06065050600","506",Census Tract 506,G5020,S,"6051740","0","+33.5730812","-117.2285109",6065050600.00000000000
"06","065","050700","06065050700","507",Census Tract 507,G5020,S,"16814583","0","+33.6184601","-117.1524268",6065050699.99999904633
"06","065","981000","06065981000","9810",Census Tract 9810,G5020,S,"6921381","0","+33.5600141","-114.9175538",6065981000.00000095367
"06","065","051200","06065051200","512",Census Tract 512,G5020,S,"63822924","3583","+33.4881646","-117.2137843",6065051200.00000000000
"06","065","043274","06065043274","432.74",Census Tract 432.74,G5020,S,"8439376","0","+33.6430873","-117.2478194",6065043274.00000095367
"06","065","043291","06065043291","432.91",Census Tract 432.91,G5020,S,"6137502","24987","+33.5660699","-117.1553002",6065043291.00000000000
"06","065","043513","06065043513","435.13",Census Tract 435.13,G5020,S,"2610645","538033","+33.7749302","-116.9288156",6065043513.00000000000
"06","065","043517","06065043517","435.17",Census Tract 435.17,G5020,S,"39094916","1331517","+33.8217138","-117.0200534",6065043517.00000000000
"06","001","406201","06001406201","4062.01",Census Tract 4062.01,G5020,S,"408074","0","+37.7850448","-122.2307360",6001406201.00000000000
"06","001","406202","06001406202","4062.02",Census Tract 4062.02,G5020,S,"392183","0","+37.7819786","-122.2265557",6001406202.00000000000
"06","001","406300","06001406300","4063",Census Tract 4063,G5020,S,"485745","0","+37.7892881","-122.2250125",6001406300.00000000000
"06","059","099225","06059099225","992.25",Census Tract 992.25,G5020,S,"3790699","33638","+33.7195163","-117.9511573",6059099225.00000000000
"06","061","021123","06061021123","211.23",Census Tract 211.23,G5020,S,"11842568","0","+38.8481243","-121.2249758",6061021123.00000000000
"06","067","007421","06067007421","74.21",Census Tract 74.21,G5020,S,"4582980","0","+38.7155123","-121.3347764",6067007421.00000000000
"06","067","007422","06067007422","74.22",Census Tract 74.22,G5020,S,"975469","0","+38.6917961","-121.3409233",6067007422.00000000000
"06","087","101200","06087101200","1012",Census Tract 1012,G5020,S,"4309482","1775966","+36.9536393","-122.0613064",6087101200.00000000000
"06","059","099223","06059099223","992.23",Census Tract 992.23,G5020,S,"1315925","0","+33.7376221","-117.9590701",6059099222.99999904633
"06","059","099224","06059099224","992.24",Census Tract 992.24,G5020,S,"1278851","0","+33.7230795","-117.9675808",6059099224.00000000000
"06","061","022014","06061022014","220.14",Census Tract 220.14,G5020,S,"318162396","1615521","+39.2581988","-120.3619496",6061022014.00000000000
"06","061","022011","06061022011","220.11",Census Tract 220.11,G5020,S,"130574461","19631","+39.2722665","-120.1273775",6061022011.00000000000
"06","061","022013","06061022013","220.13",Census Tract 220.13,G5020,S,"324595803","2840526","+39.2246574","-120.7182119",6061022013.00000000000
"06","061","020402","06061020402","204.02",Census Tract 204.02,G5020,S,"8130045","250163","+38.8834380","-121.0643371",6061020402.00000000000
"06","061","020502","06061020502","205.02",Census Tract 205.02,G5020,S,"26600727","786281","+38.8567146","-121.0997167",6061020502.00000000000
"06","061","021204","06061021204","212.04",Census Tract 212.04,G5020,S,"31411645","0","+38.8663588","-121.1915287",6061021204.00000000000
"06","061","021604","06061021604","216.04",Census Tract 216.04,G5020,S,"94224553","34988","+38.9821047","-121.1646138",6061021604.00000000000
"06","061","020714","06061020714","207.14",Census Tract 207.14,G5020,S,"2344747","0","+38.7246552","-121.2750015",6061020714.00000000000
"06","061","021322","06061021322","213.22",Census Tract 213.22,G5020,S,"258946299","75659","+38.8412698","-121.3654158",6061021322.00000095367
"06","061","021309","06061021309","213.09",Census Tract 213.09,G5020,S,"12917949","109801","+38.8279720","-121.2792000",6061021309.00000000000
"06","061","021603","06061021603","216.03",Census Tract 216.03,G5020,S,"4276560","0","+38.9522451","-121.1106507",6061021603.00000000000
"06","061","021122","06061021122","211.22",Census Tract 211.22,G5020,S,"3119506","0","+38.8290525","-121.2420642",6061021122.00000000000
"06","061","020710","06061020710","207.10",Census Tract 207.10,G5020,S,"3694143","0","+38.7266398","-121.2378798",6061020710.00000000000
"06","061","021043","06061021043","210.43",Census Tract 210.43,G5020,S,"5832466","0","+38.7822691","-121.3194929",6061021043.00000000000
"06","067","005901","06067005901","59.01",Census Tract 59.01,G5020,S,"3399340","0","+38.6362323","-121.3570458",6067005901.00000000000
"06","067","006002","06067006002","60.02",Census Tract 60.02,G5020,S,"1970203","0","+38.6158347","-121.3737809",6067006002.00000000000
"06","067","006003","06067006003","60.03",Census Tract 60.03,G5020,S,"1545797","0","+38.6342017","-121.3751700",6067006003.00000000000
